Function,Taxon,M56dG00206_1_1,M84dG00327_1_1,M56dG00204_1_1,M1dG00273_1_1,M35dG00201_1_1,M56dG00353_1_1,M35dG00253_1_1,M84dG00361_1_1,M56dG00253_1_1,M1dG00347_1_1,TFG00188,TFG00201,M56dG00183_1_1,M84dG00173_1_1,M1dG00126_1_1,M84dG00096_1_1,M84dG00351_1_1,TFG00230_1,M3dG00353_1_1,M56dG00173_1_1,TFG00206,M3dG00230_1_2,M35dG00126_1_1,M1dG00173_1_1,M1dG00239_1_1,TFG00239,M1dG00188_1_1,M3dG00361_1_1,TFG00251,M35dG00251_1_1,M1dG00200_1_1,M56dG00351_1_1,M35dG00327_1_1,M84dG00273_1_1,M1dG00251_1_1,M56dG00327_1_1,TFG00129_1,TFG00351_1,M56dG00187_1_1,TFG00334_1,M3dG00206_1_1,M35dG00353_1_1,M35dG00129_1_1,M3dG00204_1_1,M56dG00201_1_1,M56dG00188_1_1,M35dG00200_1_1,TFG00200,M3dG00096_1_1,M1dG00351_1_2,M84dG00353_1_1,TFG00173,TFG00361,M3dG00201_1_1,M1dG00253_1_1,M84dG00306_1_1,M84dG00230_1_1,M1dG00096_1_1,M1dG00187_1_1,M35dG00204_1_1,M35dG00187_1_1,M3dG00188_1_1,M3dG00183_1_1,TFG00187,M1dG00201_1_1,M3dG00251_1_1,M35dG00347_1_1,M35dG00273_1_1,M56dG00251_1_1,M56dG00361_1_1,M35dG00306_1_1,M3dG00334_1_1,M3dG00273_1_1,M3dG00239_1_1,M56dG00129_1_1,M56dG00126_1_1,M56dG00200_1_1,M35dG00361_1_1,M84dG00347_1_1,M3dG00327_1_1,M1dG00353_1_1,M3dG00306_1_1,M1dG00327_1_1,TFG00327,M84dG00239_1_1,TFG00353,TFG00183,M35dG00188_1_1,M35dG00173_1_1,TFG00273,TFG00126,TFG00096,M84dG00201_1_1,M84dG00200_1_1,TFG00253,M56dG00347_1_1,M1dG00204_1_1,M84dG00251_1_1,M1dG00306_1_1,M3dG00187_1_1,TFG00306,M3dG00347_1_1,M35dG00206_1_1,M35dG00334_1_1,M35dG00230_1_1,M84dG00204_1_1,M35dG00239_1_1,M56dG00230_1_1,M3dG00351_1_1,M56dG00239_1_1,M35dG00096_1_1,M84dG00253_1_1,M3dG00253_1_1,M84dG00183_1_1,M1dG00129_1_1,M1dG00361_1_1,M35dG00351_1_1,M3dG00200_1_1,M84dG00187_1_1,M84dG00188_1_1,M1dG00206_1_1,M84dG00206_1_1,M1dG00230_1_1,M35dG00183_1_1,TFG00204,TFG00347_1
PL,f__Prevotellaceae,4.59455747785,54.0496713692,6.34204673786,326.374228255,40.7472067016,35.2178171618,17.246490177,6.98194247114,17.1720273681,0,15.2333323608,0,10.7481940572,6.36119246939,0.0439112064432,66.1781651439,28.3076246836,0,0,2.0093530737,0,0.0945172245536,0.59268817968,0.0283428344022,1.12431340635,1.64032895307,11.3938720588,0,0,29.2826124128,0.03327553064,16.2751099763,7.70742531794,16.5468486139,4.23435979532,57.3291352393,0,2.76017784442,81.9893714844,0,0,0.932668035643,39.1922497429,0,66.5501159883,29.3992142026,50.1235682864,80.886485775,0.0331628269408,0,72.6000145196,0,32.1208709542,0,0.0908176027205,22.4520834056,2.81021123009,0.169675270026,104.88557542,165.00703622,9.29910056643,0.0573925405067,0,15.192942779,112.030416464,0,24.8541612534,28.0788337813,80.6995438229,10.9864917242,2.80304464027,47.7733899491,0,0,59.2118189087,16.0752980636,23.4405063455,25.2618260559,26.2172188876,0,1.01725068721,0,183.606775212,0,5.64674516818,3.49823126732,0,27.3023673431,0.190760361286,0,0,0,22.1795705337,48.5599361848,0,13.0982775417,4.92473095131,132.789817221,0.480738057058,0,0,0.0862416647642,26.9001760394,6.23946588579,61.6045540573,27.7860680826,50.7110667275,19.9980401265,0,4.97728943716,22.6017560462,39.146313679,0,39.4232314624,0.0494333988531,0.0103811000338,8.87186487814,0,16.6425599488,52.8072122429,22.3096628664,36.1854369781,0.0199248822713,0.504523165166,3.22052157169,0
PL,f__unclassified_c__Clostridia,0.226949867306,5.59171644547,9.90351917392,12.1385858507,0,0.813750805448,0,18.1669506953,3.24409575487,0,0,0,3.9166595088,5.78652555496,0.02203433465,1.40396470841,0.658016869735,0,0,3.42879137706,0,0,1.05364307872,0,0,3.80228101099,0,0,0,0,0,1.48718452892,0,0.489227067667,0.0148290748943,0.124409092583,0,5.88714976246,0.261799436507,1.47481523688,0,0.765598859694,0,0,0.32367322639,0.0725631883576,0,3.61764040834,0,0,0.0302933009896,0,0,0,0,4.30330339873,2.51765616666,0,5.5783310766,0,0.155033188553,0,0,0,12.350160356,0,0.0833317494394,19.8042670749,0.422227684625,0.325830986956,0,0,0,0,0,0,1.91987822948,0,0.168402625764,0,0.227011418681,0,16.5918976437,0,7.25263369016,0,0,0,1.67082331485,0,0,0,9.10499986861,5.23019903569,0,7.7161390506,0.265708250831,1.11474048113,0,0,0,0,0.311252982381,0.410231352125,0.263245403165,5.23703251473,0.38432918601,1.46639466146,0,5.70655676474,0,0.496891916198,0,0.365720545062,0,0,0.120140957968,0,2.48189747619,0,0.761613417265,2.95458925391,0,0,3.07102438887,0
PL,f__unclassified_o__Bacteroidales,0.659673895972,0.63104017095,0.149752017367,68.1193244558,0.124225230447,0,0.139510491157,0.295443712507,0.0429862680748,0,0,0,0,0.456973296401,0.0358597995284,0,0.663107847688,0,0,5.25584735369,0,0,0.108143364345,0,0,4.478427746,0,0,5.76615845981,0.193256773432,0,0.5444056784,0.0499626243023,0,1.16503781868,0.0172843606798,11.4184591004,11.7665832585,0,0,0,0,0.146176186717,0,0,0.260406820621,0,0,0,0,0.16313540477,0,5.28422281368,0,0,0.2367679174,0.266124146697,0.019231607815,17.4432439964,0,0,0,0,0,20.1743406611,0,0,0,0.0891505606705,0,0,16.1777157909,0,0,0.0487255109083,0,0,0,0.056672644649,0,0,0,44.6064024384,0,0.219259606093,0,0,0,0.450779142583,0,0,0,0,0,0,0.0343547035515,0.548425415246,0.396482906286,0.0341044493706,0,0,0,0,0,0.0435510587527,0,0,0,0,0.210085290039,0,0,0,0.0420716115748,0,0,0,0,0,0,1.36356534324,0.176979239105,0,0.0411847693926,3.65943588595,0
PL,others,26.367419509,175.979877567,16.0057045388,115.69310481,7.68250547062,21.312895357,0.636264806956,68.2157577885,29.4740184607,5.90327287612,66.5294733206,23.9404616214,12.2736356085,32.4106690732,14.575058631,27.7604812386,35.3788232727,21.0006892455,3.27192570502,6.08477375894,24.3038811321,6.7156744539,6.49070082931,32.8085758155,17.0303730261,339.645451338,58.238040173,34.1719475511,49.0415176193,5.36082316034,92.4595567053,28.1126175559,34.1318800452,29.556802607,324.03861626,59.1148399511,0,113.23106668,23.954144971,142.421675486,15.3121697721,1.89992458193,10.2550556921,3.17399159335,48.6954978514,25.0653897705,14.5196548485,137.886870924,22.6857838895,1.97214351459,141.656273937,53.5350565,50.3912920871,5.38346139911,175.12238267,73.9773960905,24.6653459027,21.6477387555,38.1478358893,3.12634894902,6.30029223387,97.9279982207,142.630333402,298.419064598,38.0292782316,9.38649154958,20.5175891317,8.47590605928,8.55420630557,24.9395805494,3.31991382246,19.4684116572,4.96177967446,6.88337949208,9.8231983399,19.3944120554,31.5267107455,1.30046680334,39.4796219397,5.85865973878,4.56988287068,9.34538395375,60.2706498852,53.9852559164,97.3145289282,2.23760738721,51.2296168868,5.55710435682,15.71201689,19.6377912622,0,112.371430949,42.9112792678,48.7920254703,53.7710394861,26.0644456338,133.546380122,26.7417491933,9.77527318178,82.459312252,65.4709519097,1.24218447963,13.2968794827,1.59122250423,86.8023810289,218.017609443,3.83149783852,38.4667609109,11.2568102763,25.0334317826,8.18789764377,66.1958406066,10.5587249835,41.5487953876,74.957182678,164.831286772,3.62541076984,1.87321102836,165.703013916,75.4059635129,28.1838138546,85.9025535463,22.4895741111,2.61070616321,181.41649045,140.215458066
SLH,f__Alcaligenaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLH,f__Bacteroidaceae,0.637941688508,0.0615234368852,0,0,0.147756291368,0.698350264916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085230359104,0.0856349363781,0,0.152546375908,0,0,0.200977345197,0,0,0.0739864444242,0,0,0,0.464323848098,0.0753954284284,0,0,0,0,0,0,0,0,0.270725158652,0.573256479043,0,0,0.134556854478,0.370269446344,0,0,0,0,0,0.211850067275,0,0.233100089826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854734062731,0,0,0,0,0.179321666149,0,0,0.155749487877,0,0,0,0,0,0,0.266378813443,0,0.297171930313,0.0919974549046,0,0,0,0.147610084967,0.0924357422072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLH,f__Clostridiaceae,1.14453364738,1.79037587549,2.3640782656,0,1.58254338679,1.91369718337,0.0830792812506,3.21501320665,1.29857677281,0,0,0,0.914592480612,0.308092738525,0.0508013826653,3.09049803208,1.24940754291,0,10.3403694298,0.183387592519,0,1.09137593798,0.601136745528,0,8.40771123246,0.6708402076,0,0.52658777895,0,1.39708904847,0,0.849226513784,2.41952016205,0.892838174344,0.067629568836,3.22613418159,0,0,3.32937180251,0,0.0808437728347,0.344225922778,0.542972546692,7.92153702596,1.04026996471,1.85134022309,1.58678485597,0,2.15746304947,0,1.43053542726,0,0,13.3688408336,0,1.21591353223,4.05261341029,0,0,0.929348998541,0.723888073502,1.58450174148,0,11.5197570789,0,0.0776446628932,3.11573782984,1.20276137497,2.66934066421,0.830349112799,0.798458133005,0,6.03917845304,0.0722710442047,1.10791684272,2.2255344049,0.316255575015,0.735910367773,0.76460865053,14.5376459554,0,11.1187412292,0,0,1.78853327234,0,0,3.28884596716,0.377868869848,0,0,0,2.36036311292,1.59343100304,0,2.45628315991,0,1.98416208113,0,0.650964623165,0,16.4057854204,1.69290990245,0.0691557223345,1.62463809209,1.99351470638,0.771969586041,2.15615459072,0.496711853478,1.427488982,1.15246772771,1.20092142847,1.08447257612,1.1895543688,0,0.159411468315,0.087129253301,3.7324138568,0.876131624022,0,0,2.4244812641,0,3.08945486189,2.83383144827,0
SLH,f__Enterobacteriaceae,0,0,0,0,0,0,0,0.213384934917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144172785736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733446449552,0,0,0,0,0,0,0
SLH,f__Lachnospiraceae,1.17511667285,1.3437286153,4.98543466214,8.00331262839,0.488655300335,1.38553477086,0.215360855281,2.96038529573,6.59827985697,0,0,0,0.776943239151,0.790293455347,0,2.06722370159,2.85061035663,0,0,0.189015985912,0,0,0.202848538488,0,0,0.678263355364,0,0,0,0.929363744354,0,2.07504267011,2.39738045292,1.05648877539,0.409407091578,0.405661980198,0,0,0.369478676339,2.21222285532,0,0.15050233994,0.519446820258,0,0.890194230236,0.287464125068,0.422493068585,0,0,0,1.65756098032,0,0,0,0,3.51999944357,1.07444026916,0.0300881606138,8.49080078407,0,0.247076995037,0,0,0,0,0,1.49698188492,0.617271575131,1.20086413983,0.060857225988,0.153132350792,2.50145699178,0,0,0.0924418571437,1.97262205405,0.388214921998,0,1.20313774098,0,0,0,18.4559206848,0,0.968206063232,0,0,0.24354585624,0,0,0,0,0.276752438382,2.66328932082,0,2.50880668185,0,0.133633994923,0,0,0,0,0,0.0820820255745,0.151125896185,1.06048307042,0,0.775134116123,0,0.65692160286,1.65622457892,1.65652229418,0,1.67939864694,0,0,0.505538357447,0,1.19058375029,0.700828983184,1.28089529267,1.38031047745,0,1.22813120499,0.914858971489,0
SLH,f__Moraxellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLH,f__Oscillospiraceae,21.9599273908,18.6233951218,14.2244919762,28.8648817527,6.24132912998,14.4128974775,4.39116630009,21.0889505454,18.7124314902,0,0,0,8.04766268705,9.15289573745,0,31.2322175054,14.2593707306,0,0,2.26174003015,0,0,6.97392383468,0,0.419329111677,6.22642808403,0,0,9.62614883373,8.70317171959,0,34.1656973438,6.5637693395,9.31762094089,0,11.1265159889,0,18.2516940508,15.1960381488,0,0,3.49385311212,7.7771324894,1.87943009981,10.8304053086,23.7545594956,13.491491756,23.6079008091,0,0,16.7803239964,0,0,2.34366387572,0,17.8053736458,26.3562739474,0.0697370451611,7.94698524571,4.6065624615,9.5830289948,0,0,0,1.27698230124,0,27.3101114707,2.97267548712,5.45927604679,7.52541642386,3.41632578845,0,0,0,10.2415295469,16.6398528584,17.5017676033,6.45492784679,21.9432240754,0.0732965958779,0,0.37584055139,3.37495652647,0,16.495791763,0,0,5.61788124618,1.95404655975,0,0,0,6.05119033681,14.5469129684,0,14.1512850379,0.168708278887,15.2105673673,0.112441481161,0,0,0.620750444182,8.14659754158,0.896197334979,19.7864723945,23.192761174,4.16487095679,24.3678252297,0,13.440634059,6.92662172289,18.8616809858,0.105605081633,10.979230408,0,0,1.29597199233,0.682758632342,9.54585211819,3.20421630157,0,32.6956893312,0.032559022348,17.4247678167,1.19780504514,4.45273944476
SLH,f__Prevotellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLH,f__unclassified_c__Clostridia,0.206014264326,2.41576919759,2.96830959813,0,0,0.414999658052,0,1.5677193302,0.686331313868,0,14.3860345846,0,1.11371771757,0.621298018246,0,0.528206615307,0.842522317686,0,0,0.446898651392,0,0,0,0,0,2.7459054892,0,0,0,0,0,0.944157800493,0,0,0,0,0,0,0,0,0,0,0,0,0.102817960864,0,0,0,0,0,0.439421965711,0,0,0,0,1.23524795388,1.8493424851,0,0,0,0,0,0,0,0,0,0.283260202312,0,0,0,0,0,0,0,0,0.0690743882097,0,0,0.173538500386,0,0,0,0,0,1.26159941571,0,0,0.0826937833048,0.241348179958,0,0,0,0.885186775131,1.60602897485,0,2.80983556764,0,0.546684524683,0,0,0,0,0.105204178746,0.0986828846795,0.143753901249,2.13047807946,0,0.651230276562,0,0,0,1.37899694505,0,0,0,0,0,0,0.262665824536,0,0,2.05862816482,0,0,0,0
SLH,f__unclassified_o__Bacteroidales,0,0,0,0,0,0,0,0.0705500326827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLH,others,4.88349268982,5.59505946936,6.49601288989,7.76457043205,3.34094890657,5.52728502304,0.901221108526,7.70126036907,3.03799295591,0,0,0,1.97510519309,5.37307257908,0,8.75749930668,8.49449514946,63.651024469,0.149860426519,1.34196278112,0,0.969823821334,0.75330181284,0,1.93946831027,23.5107943811,0,0.692657590685,0,0.895065819121,0,8.86686359191,1.61853961655,3.59716365591,0.0892710308635,4.34929375267,0,0,6.25624007012,8.81576053569,0.0610819616973,0.721096581356,6.54348042602,0.567499302186,6.00131159406,5.30439354322,1.75062384805,0,0.133566144369,0,5.38812341072,0,0,0,0,6.92348569851,5.38648302486,0,4.22351830506,3.15571558506,2.95280986987,0,0,11.7446079523,6.07354268635,0,3.84066097958,0.58479259598,1.43548811145,1.82217464893,0.35222134702,2.24620627834,0,0,5.13463368186,3.80183468675,3.96572172294,3.82861164511,6.08035765166,0,0,1.19865035665,5.26857762646,0,6.54553465375,0,28.0368489969,4.59325017323,0.587703954944,0,0,0,1.25337886458,7.8251787399,0,3.88496256625,0.56968549435,4.79524926049,0,1.31004095503,0,0,6.00641501399,0.602365207544,3.94463517722,8.80040852041,2.73610417603,5.30198221837,0.65358426057,2.05063463641,0.925617986222,7.87794753646,0,0.81877492855,0,0,7.68500995948,0,3.55816761164,1.7977317337,0,9.68045463828,0,1.85525053788,8.61639549386,0
